PHOS_LOGFC0	PHOS_LOGFC1	PHOS_LOGFC2	PHOS_LOGFC3	ID	SAMPLE
0.0977891580963169	1.1967443100239614	-1.578592426547789	0.013861839340578485	AT1G01120.1	1
0.14564116381564243	-0.36475359787912576	0.4316859072174323	-0.09592995181527933	AT1G01960.1	1
0.0	0.0	0.0	0.0	AT1G01960.1	2
0.0	0.0	0.0	0.0	AT1G01960.1	3
-0.3234400898284359	-1.9517413811797315	1.4568437413701545	-0.21380534723106248	AT1G02730.1	1
0.27450006345353317	-2.0426686948390578	1.7066807464678817	-0.40818283476440953	AT1G02730.1	2
0.08073704470561466	-0.9815489237941983	0.5998839076335742	-0.1405099041198786	AT1G02840.1	1
0.12621771620341987	-0.7045180062704786	0.42580858223491946	-0.36090423519677034	AT1G02840.1	2
0.28917584846988265	-0.5595617273393128	0.5025590017601946	-0.1287872153244061	AT4G14240.1	1
0.0	0.0	0.0	0.0	AT1G03590.1	1
-0.44923425871650496	-0.444974620796054	0.40183409046037205	-0.17151678144521687	AT1G03590.1	2
0.29428520718910395	-0.5210067657074458	0.29748432168600486	-0.306193005689732	AT1G04410.1	1
-0.12625251911326824	-0.5089439208236226	0.22034348751354502	-0.07602865438196206	AT1G04410.1	2
0.0	0.0	0.0	0.0	AT1G04410.1	3
0.42524781806479206	-0.5150265083792678	0.44670914960017755	-0.22067464337959333	AT1G50010.1	1
-0.020016033752007476	-0.7895341062939032	0.8019205224579526	0.20018733917623974	AT1G04950.3	1
0.3225509753924926	0.2748183242291592	0.3729417634571467	-0.18866818871327268	AT1G05500.1	1
0.19997998732671526	-0.34636016929546465	0.1845276134952392	-0.09511985674912296	AT1G06210.1	1
-0.035665181557846135	-1.112089305928896	0.5969418900225625	0.13994532129908457	AT1G06550.1	1
0.09557355808981306	-1.1997062660109026	1.0514855534303302	-0.37960987316555733	AT1G06570.1	1
0.09557355808981306	-1.1997062660109026	1.0514855534303302	-0.37960987316555733	AT1G06570.1	2
0.0	0.0	0.0	0.0	AT1G06660.1	1
0.0	0.0	0.0	0.0	AT1G06660.1	2
0.028939485519810182	-0.48799632221298245	0.3513223040356971	-0.08716201349603495	AT1G07110.1	1
0.06653312238331434	-0.7606450526266575	0.5307091921156061	-0.22441485725091564	AT1G07110.1	2
0.0	0.0	0.0	0.0	AT1G07110.1	3
-0.050178046588053936	-0.350467927979334	0.3519106231404476	0.1313620807220279	AT1G07110.1	4
0.508060903548641	-0.47630717622762203	0.30977796880468284	0.34787590170057103	AT1G07705.2	1
0.01008953176064089	-0.6613817476712549	0.7034228807992327	-0.1253871193433111	AT1G07705.2	2
0.500716055183893	-0.3596072941369964	0.3566470511853817	0.16291978260953718	AT2G28720.1	1
0.500716055183893	-0.3596072941369964	0.3566470511853817	0.16291978260953718	AT2G28720.1	2
0.0791726725623153	-0.8575109078473703	0.5484649367733216	-0.21054099501360427	AT1G08190.1	1
-0.5457303776865204	-0.7724865118775928	0.6970070941715936	0.17867708646301136	AT1G08560.1	1
-0.08458746445674453	0.26704593975654134	-0.018084830886035793	0.24110427240550047	AT1G08640.1	1
0.00640136961890291	-0.5194521268860874	0.43374244791217803	-0.1219596383753225	AT1G08700.1	1
-0.04664496752000942	-0.682444861527445	0.49940768150895737	-0.35739998760689057	AT1G54690.1	1
0.2579840732739885	0.07258190540396428	0.173084222415297	-0.038679898839896996	AT1G09020.1	1
0.28582952539461715	-0.34170278269875665	0.27269459935405244	0.12962025588793605	AT1G09520.1	1
0.0	0.0	0.0	0.0	AT3G08590.2	1
0.021365770091215295	-0.9432269425948827	0.5763635557202076	-0.15993073866875054	AT3G08590.2	2
