LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	PID
0.5679188097917578	0.39024192620771087	-0.08335571668452746	0.18811771318740134	AT1G01090.1
-0.1029081663585358	0.9909872992163843	-1.0323720122751574	0.14032128839741484	AT1G01120.1
0.0875020281019802	0.4723249928221637	-0.5105020819822816	0.2780068503378563	AT1G01300.1
0.01898291970399446	-0.5672804535028314	0.37637953162128174	-0.1798179559533578	AT1G01350.1
-0.2029814972617257	0.17666287029849645	-0.04315404453888495	-0.00834042209414414	AT1G01360.1
-0.9916050368307383	-0.9350920428395304	-0.19224837818257437	-0.19114507285001656	AT1G01600.1
-1.098541678829253	0.22732647046578935	-0.7689968659832002	-0.11714886773204418	AT1G01610.1
-0.20380199402525495	-0.7766357395962271	0.4247200526761832	-0.4257567042972998	AT1G01650.1
-0.12315685443721656	-0.18226323488366494	0.05504393532704917	-0.004415493188839279	AT1G01710.1
0.0	0.0	0.0	0.0	AT1G01725.1
0.3187229856933691	0.5670399293180719	-0.565978870531288	0.19968683575878446	AT1G01800.1
-0.09481710995609759	1.02261369823882	-0.8504838507173222	0.4444338732163678	AT1G01820.1
1.5169229145209118	1.057017507937555	-0.5491655062438248	0.20843644067077852	AT1G01900.1
0.0649266511834285	0.5530175998746736	-0.4578746166179635	0.1895916970994205	AT1G01910.4
-0.0067017694169879	-0.5077924199193351	0.37345162844523483	-0.06868888859752018	AT1G01930.1
-0.018958930227833327	-0.3568304076434544	0.2286409111085988	-0.14172563218234188	AT1G01940.1
0.16192316308024338	-0.28452779193377903	0.27220710580921587	-0.054120890969776486	AT1G01960.1
0.12315248073726696	0.0268523503875984	-0.12183120660232577	0.2205761676625227	AT1G01980.1
0.3123207260431079	-0.24761584741980122	0.0259241924809708	-0.16443994617959123	AT1G02000.1
-0.05914212274886896	0.3931796093929548	-0.19225110703852738	0.24884885272097815	AT1G02090.1
-0.17322876316960412	0.5652282704825217	-0.3018111483017635	0.3868163202413615	AT1G02130.1
0.15906000735958792	-0.35547069117238134	0.3210358227304205	-0.06574683323858851	AT1G02140.1
0.1792106116405887	-0.29563766504522776	0.5089174295256242	0.20449616688322197	AT1G02150.1
-0.03340558075979168	-0.25217495698185816	0.14350838582987602	-0.14023452270217135	AT1G02170.1
-0.10663613346523967	-0.22434256038316594	-0.02503847606574972	-0.04769714502594239	AT1G02305.1
0.13026398393164287	-0.23796610557561668	0.2186368391382939	-0.0801213091453964	AT1G02330.1
0.20150829300018022	0.5227729084283264	-0.34867170925569013	0.2995035138704328	AT1G02560.1
-0.03781734557380722	-0.19535436520038219	0.0889509229097484	0.12004167168470285	AT1G02680.1
0.0014518281747632512	-1.0976904404774925	0.7926710873970566	-0.3680599748185129	AT1G02730.1
0.15459571724639679	-0.5645686472580436	0.3292856364700529	-0.11803019320121445	AT1G02740.1
-0.05893048971233284	-0.35242180374350995	0.18256935634902244	-0.11679177639094517	AT1G02780.1
0.07924971058460117	-0.01128592250371041	-0.04851743171345358	-0.1620109866011442	AT1G02790.1
0.12942108540005956	-0.8563185601361568	0.695428161253648	-0.20095799786475452	AT1G02840.1
-0.22797374937049858	-1.3493562893453512	0.9484046354304014	-0.37161976289049886	AT1G02870.1
0.04905410761911633	0.33060884803185747	-0.16793625710192658	0.34582711527776266	AT1G02910.1
-0.06495650699418878	-0.10845830225739238	0.10035846367111464	-0.01223566818376775	AT1G03000.1
0.09302207294299253	-0.07964147421682533	-0.012519983834519308	0.005284820909836335	AT1G03090.2
0.023074438884160244	-0.6004936854371268	0.4316694546152725	-0.1707225429580769	AT1G03110.1
1.2880961425689206	1.1596230664463332	-0.8622004072185052	0.45126954944802694	AT1G03130.1
0.005319098524932454	-0.6551189619822428	0.5298962938142753	-0.14660122455533559	AT1G03140.1
0.014926035126576939	0.016556822294165125	-0.18381940082059553	0.1426590416818919	AT1G03150.1
0.02157069742767987	-0.48741101118011343	0.3131134063509632	-0.13292680803549775	AT1G03190.2
0.531107189911812	0.6207295115281035	-0.5361903590697299	0.3025322156737312	AT1G03210.1
0.6611208413849161	0.45161764215733186	-0.26787465195870136	0.12135484259501611	AT1G03220.1
0.19968392275134447	-0.15012441438499455	0.3166148512441932	-0.11237659149273495	AT1G03270.1
0.0684599658452718	-0.1593786439376609	0.022451908005402206	-0.011300448922951477	AT1G03310.2
0.37730606127950644	0.4877201524282436	-0.268567462432174	0.16157901448272313	AT1G03330.1
-0.05723010434584885	-0.5731562984981162	0.41809675181805306	-0.06408766100459458	AT1G03360.1
0.15528034442244606	-0.1803112154826321	0.17180192233527491	0.06626135269371844	AT1G03430.1
0.2642728594970195	-0.0640230713719012	0.14963755403553772	-0.0054299602307617415	AT1G03475.1
0.0	0.0	0.0	0.0	AT1G03495.1
-0.33009500079169535	-1.057362438013523	0.8180587827919197	-0.1748050780593057	AT1G03530.1
-0.5144319964989621	-0.09173600925513019	0.018475263057898653	0.09093933427533152	AT1G03590.1
0.33203986936114277	1.7588034831643713	-1.4709484271735345	0.773601960537882	AT1G03600.1
0.9469739594806985	1.0277334232118231	-0.8720512352406606	0.31580533490774443	AT1G03680.1
-0.014903322659059928	-0.5743818383492802	0.33810929959151986	-0.17317197470289156	AT1G03760.1
-0.3021789537521742	4.762095006004615	-5.413936143167857	2.3360622477196573	AT1G03880.1
-0.1640327518066737	-0.5204558608799399	0.39957275910486917	0.032437009999416934	AT1G03950.1
0.2682424915767907	0.33993127839958204	-0.4293676818502446	0.15598294435759522	AT1G04110.1
-0.08436472059099331	-0.21411472200375944	0.36383093105137193	0.030682445400078865	AT1G04130.1
0.1251707885987657	-0.3911603571331654	0.33809091161872873	-0.12845591433976453	AT1G04190.1
-0.06775358607486415	0.7132011270380214	-0.8223202277368546	0.33365097654812487	AT1G04220.1
0.3647993853075331	0.5054782969943303	-0.48787681171734504	0.26226399995011485	AT1G04260.1
0.06158487985406014	-0.3051155584089078	0.25879888352766794	-0.09442348759156063	AT1G04410.1
0.281700117309624	0.6542788073887098	-0.6073632229333206	0.36038339782350803	AT1G04420.1
0.38094813604471045	-0.9829821497836647	0.9058133439510354	-0.1741282971840621	AT1G04520.1
1.1643224723131562	1.0687705369674199	-0.5091496737291432	0.2684128844764876	AT1G04580.1
0.22629867025550773	0.613567215871557	-0.3549154508334843	0.22151553160992196	AT1G04620.1
-0.07054341625119169	0.25289574533513537	-0.057251801848680145	0.36501249310442296	AT1G04630.1
0.2163611469162034	-0.09457375096630115	0.02181064926177552	-0.0010311593898269904	AT1G04640.2
1.1784514120648741	0.4842095375367528	0.010701351621137405	0.24390228216209128	AT1G04660.1
-0.09193580311787163	0.629667109569898	-0.39787417135429104	0.28537365583397617	AT1G04690.1
-0.016176595125936853	0.0921913507868846	-0.17286029246685922	0.016757906549028225	AT1G04710.1
0.033665134203012974	-1.101531332126966	0.7719334747218932	-0.20178192952455334	AT1G04730.1
-0.003826753401753997	-0.31921670333005087	0.22429615589906063	-0.040883334694558994	AT1G04750.1
-0.14742460958747372	-0.5237484528983141	0.4562543597625197	-0.05243662364122878	AT1G04810.1
0.18140010820005148	-0.5269686995902709	0.43982078970417526	-0.11114253841370894	AT1G50010.1
-0.006335211532741245	-0.06702763561192542	-0.04585336925379745	-0.02394203629464466	AT1G04850.1
0.04407897910147975	-0.28789653988544317	0.09576704204999686	-0.09442069828838866	AT1G04860.1
-0.07150503213035359	-0.6818118284260826	0.5180052939083792	-0.20154118708784297	AT1G04870.2
0.7091364405110016	0.8616034430795576	-0.5761457314643919	0.3401207221025381	AT1G04920.1
0.15505708764188855	-0.18166079093005771	0.0956865414712962	0.003927278064090553	AT1G04950.3
0.10811485968732568	0.08098870578118432	-0.046590175987033175	-0.2142986772587766	AT1G04970.1
-0.2333555473246197	-0.5147715604527364	0.22992282120290455	-0.1844060921874426	AT1G04980.1
-0.061168912524640684	-0.0066032070231941105	0.05448991405350594	0.07366695449501558	AT1G05010.1
-0.07606986991836963	-0.4201368494897691	0.2958765305144826	0.03346012679052451	AT1G05055.1
-0.3207149441145383	-0.4010864255590161	0.1226069466826625	-0.12468230219140067	AT1G05070.1
-0.30392865446209444	-0.4358743750507422	0.29184952087164956	-0.26298521829723537	AT1G05120.1
0.03847177672384624	-0.4837178938607715	0.42229342251695484	-0.0344465636811258	AT1G05180.1
0.4122566602143292	-0.33938180159925313	0.5060401085897384	-0.0661221220038912	AT1G05190.1
0.270310458728063	-0.2090735055600923	0.1801362711153926	0.14074707167063225	AT1G05310.1
0.13722039066050007	-0.032159900308797326	-0.023756829830824614	0.04527621985760339	AT1G05350.1
