Reporter.intensity.0.LF1	Reporter.intensity.0.LF2	Reporter.intensity.1.LF1	Reporter.intensity.1.LF2	Reporter.intensity.2.LF1	Reporter.intensity.2.LF2	Reporter.intensity.3.LF1	Reporter.intensity.3.LF2	Reporter.intensity.4.LF1	Reporter.intensity.4.LF2	Reporter.intensity.5.LF1	Reporter.intensity.5.LF2	Reporter.intensity.6.LF1	Reporter.intensity.6.LF2	Reporter.intensity.7.LF1	Reporter.intensity.7.LF2	Reporter.intensity.8.LF1	Reporter.intensity.8.LF2	Reporter.intensity.9.LF1	Reporter.intensity.9.LF2
8773.44758090934	18606.3803058075	17706.7923009507	25230.5786273577	25943.3338773557	4402.51818329979	31361.6017430665	25617.5380698724	26102.4964146463	24658.8446895196	38016.1539956174	29844.3470846884	31306.0734549578	31442.6591942421	21101.365517125	25052.4685892743	26398.2727454448	26021.048544552	19651.073597966	29569.9112524057
93584.9773182906	94637.5013744636	83491.7654727191	92080.0017861018	90403.3994835148	82407.6837160607	96880.6699969044	95557.4413776138	93063.9536678056	97251.1678185631	103735.733223382	103091.723975539	107284.215349027	109247.910310675	116592.376715609	108454.7358186	113483.197672523	111153.092231816	114090.081241691	112122.934927664
284511.419265301	249060.080351169	355910.775367224	309960.493117032	321349.332486416	370215.014880049	301085.996444965	311525.670765882	304694.914481059	307112.0770032	284435.571438174	308610.265357835	276205.934302292	284334.548366526	258988.183663645	268015.387324453	231575.541509467	259176.320538161	228760.597272582	233058.461837187
6698.10950021268	15061.0586065919	16086.4328405023	22875.6155942147	24742.4645899041	1027.4074406307	30436.6868842117	23912.5474354218	24909.7333353263	24102.9150734827	37430.157996061	28625.6157229787	30378.3305194195	30979.2224930597	19653.892952529	25647.044366195	25220.5736663516	25739.3993526529	18129.7371182279	30133.0984609733
11544.8670462355	20573.3786547068	20748.7921035761	27014.0337603272	29234.8086826553	6861.88822656959	34817.1894078411	28636.5567201741	29398.7920630204	29348.9736370716	41673.3000967336	32831.6495842618	34759.9792342353	35469.4435462947	24246.1828863622	29760.3170103798	29703.5271054618	29672.9086842728	22751.963357896	34940.4326537879
101330.229334277	110093.661740527	99292.4100671634	105941.826842181	105529.516376275	93373.1252217231	101769.825466238	101610.671224983	102810.683468605	102795.61474972	102261.749061507	104102.7065644	107130.812609617	107781.3662061	114550.855802023	101693.416585222	103411.987193072	106436.47823023	110236.041531269	105162.872664454
5525.78319497338	13866.0170902505	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	29025.7407736379	22835.235280871	23554.3440746258	22761.1854399341	35948.9136242087	27645.5191360466	28967.9710061039	29748.9249828245	18351.3353164336	23122.7692424573	23862.0598435478	24462.0316164964	16842.5002725319	27241.1335132965
222714.699017799	205420.99613257	208145.26400342	227322.983424622	220267.275211374	247677.077134871	207229.715681344	215295.445567653	226180.648777533	219586.201174995	217128.555214162	216996.8117061	230729.393784141	232372.754566917	244953.977020838	245511.225790484	228878.425393659	244203.24549353	264651.806130785	249076.978496885
40330.6568240244	45967.8335809328	49380.3082254383	45758.7475031953	49179.2633715041	40930.7251634071	60280.4759229942	64609.248797858	47470.0181023465	62160.1904631528	57759.1592081717	58830.513228237	56037.8190571957	60549.6657505982	68934.6051384198	86086.231739057	70069.9268800247	56714.4805723453	102692.137717099	86534.7812864504
10558.3678293305	20133.5942875818	18222.6583306994	25660.0970812488	25569.6859686106	4545.11586737161	32109.2373138855	25706.8603859731	26243.6574864091	26268.4880189284	39372.6767001414	30751.7504178622	32900.3405665291	33257.0768981945	23029.3081162735	26482.1053661658	28383.4548424236	28534.974335861	21566.0422933359	30243.7157012413
17053.3936683184	30245.993500259	22425.0357114566	30499.4334061928	33694.0989195766	9247.32986286499	35646.9121401619	30439.8454569031	30787.2524377761	29538.6558788677	42539.3944514603	34364.5947289064	36272.8504566956	36787.3001050388	26942.9783301764	29733.6660000907	32190.1031651474	31819.8808111535	25285.0233145151	33710.8572315364
112513.02192433	100886.811409459	104547.945911345	106263.321133716	105861.988932503	101342.124313942	104676.499785692	98814.7430829094	98370.067665793	90137.1120552414	93012.0783696163	94501.2745377095	90124.2466244594	91526.4408678141	76700.5231919187	84887.1751139386	74671.2503103912	84776.4248173635	70528.6936354086	82651.8719032872
148121.03680168	124380.631406788	175871.889201031	143809.700737229	215187.154489885	231698.658970327	198542.172965599	256948.57401767	251390.394950088	279259.259264725	224218.185567582	271347.837718946	255364.320935743	233203.17553563	277431.799876369	285442.644730076	281981.357046782	248219.759512213	273176.137126325	295532.866940789
32668.1264087435	37721.3382191764	39419.8267079961	43071.3707169538	45629.2609311409	28500.47197616	50061.2133762994	43648.0248509922	45280.6658322404	43349.781320597	53416.048375529	48213.7619465758	49475.3863973109	51162.628392907	41406.8842589637	44772.8091876182	45393.3273726325	45524.934861264	37527.8165535078	46659.7973268588
311310.221094288	276824.770448348	105404.401596858	151733.559534284	113850.315918205	128100.509994085	103705.058495017	99196.8088960806	125327.39094633	112898.257775087	111195.045427579	105710.582268313	131086.475107769	139462.932475996	156946.167597142	189603.373620785	124194.823598096	126885.257349753	118839.882110311	135752.170390348
7250.65735332057	14927.281485365	16704.130044948	23049.7206983594	25420.2294798345	1911.11010980151	31153.966272674	24590.8927274259	25588.6589703512	23956.1992383652	38195.9678931161	29440.2745074972	31095.2049495976	31968.8484084122	20296.3461974089	26161.9278533304	25901.6563474435	27995.8477469481	18761.6136328075	31254.9367177197
96947.6973579556	97658.9926657887	99366.7895370274	102429.446283378	119161.287901938	112679.86067137	112080.905374923	130744.14894711	137392.371513197	146356.678582136	133715.887705307	146046.530848591	149506.313561783	156792.859913178	168858.011647243	160792.849088631	154865.002940741	158956.490957385	177248.39965133	166983.093362463
212012.402859718	210741.763819296	228978.681390946	201497.466872106	247887.260399769	259066.306687104	224864.090965934	274684.641870518	285071.553063645	323940.224255328	283645.899879102	328128.629877114	346017.947169207	355086.403222685	404572.233938057	411976.571646203	415998.621309845	383265.115636267	428802.114620337	434883.385693659
275006.054727616	355606.696353886	258381.830204921	259553.044934622	244828.97535804	266062.134260065	258456.397414711	232668.736344748	244215.512455569	237487.520022244	235564.778915674	238257.274230913	241435.318627367	240696.895529286	249641.524232944	241013.788796409	244169.153289961	252094.980794117	261669.765971811	234536.412120696
11440.1178696149	21517.2534095263	19850.9754443007	27616.6568343593	28337.8052516825	6005.36957103247	33901.3403869328	26958.2281570315	28516.9334649374	26745.0082694819	40182.211496057	31637.7638944111	33945.8512108919	34357.1853821655	23338.0993803415	28065.6134264507	28745.6533092709	30235.7871236265	22050.3348874047	32298.1379314541
9511.22416444701	18031.414561333	17999.6866275676	25767.7686756217	25790.8124845431	4452.5089559941	33247.0351635805	26150.0951144202	27619.5209453267	27055.559544193	40084.4643372677	31545.0896648917	32886.3878336892	33701.7116292292	23807.8147427541	28178.4448337453	29079.0805737078	29422.0987179728	21716.6732779679	31139.810921348
32152.0271069404	53575.7103652595	53934.7626651932	37414.0850376999	42252.7940248876	45598.2110782395	74728.0784889298	49880.2080161705	44777.4739156973	64596.0504151667	53311.8832296351	57215.3821451589	54090.93902364	64921.084029738	70433.853464639	98533.5037467372	109106.929882245	81263.4468755264	93743.8545318602	91287.5687438513
154532.153695783	409783.427145278	260450.209544425	91358.7014564712	105835.417136854	183963.589088449	211110.005574874	163431.513514306	100192.676070021	124828.301910749	115313.798422033	116291.33128939	134239.70373789	154304.23962297	219549.790671449	298180.946506545	284208.61636693	253658.747605907	567478.105311236	523460.450058123
116257.15703204	114934.853608536	77126.9452336227	90776.6736042587	75170.5551642583	69162.2831405066	77617.8507987882	75253.1282282792	77601.9311055605	77706.3024701167	82197.4258281033	79026.0357162117	81216.4354303818	86877.5710707729	88470.7661983482	80426.4003223034	79931.0913869016	84158.053205363	87394.7118481937	81014.0463081386
16236.4224913573	22341.8928612475	28266.4706549796	31171.1519742222	37289.0040836492	13559.8814972469	43111.4652072666	34163.6119147819	37435.0887706673	37083.2941748317	52082.0822908951	41666.6062627962	44966.6945872682	48713.0953335511	36272.3084639237	45877.1473659221	40602.5550820229	46876.6689751813	35782.7395380983	52614.4969391481
25436.7958762383	34405.1381281368	28568.7551083023	34409.7484233424	35810.3484901849	15885.2885260476	39174.4788319572	35971.3973859733	36985.4860578733	36637.5286260288	46724.9816600471	39943.850945638	43124.7689225355	42192.0651777783	34087.8557749009	39456.574395101	39479.0135311528	38929.6016321993	39307.7937545113	43912.7136833454
16111.4180354908	24300.2650974751	23868.0356706021	31045.5250062457	32934.2473087019	10045.1500460782	37695.2066757674	31643.7198501411	30423.3568588948	31622.5747188084	42455.8734908557	36327.7576490233	38754.8290805596	38661.416690909	29586.8921218474	32381.1768306524	33612.3750046182	33378.2265832446	28136.7335822046	35413.5419525438
33760.3036728631	46710.8394278535	40636.945082815	48100.0762289961	52694.9141677774	33200.1036664148	53666.296799765	46300.316067041	52364.6149331737	46596.8508887045	56789.0529309926	49589.4738946293	52790.106033942	52397.8720846938	41144.0831564846	44036.2213598687	41177.9894046612	44053.6385908987	36630.3383307097	44004.5838019561
90004.038210306	89654.309363315	77128.783139558	92493.6064453961	83124.1640246095	75256.7800430251	87574.2082738176	85868.3092857019	86313.9636578219	89492.6360626173	95740.9033130446	96118.8730912784	95203.1236964133	101134.519085906	106837.198234464	102073.346866839	111436.717669083	111719.156164723	119048.943583066	112556.243122648
152449.561347918	121146.272035414	138608.6345947	126760.389565391	129503.613667306	117032.620248107	129718.574521572	123805.833039659	119923.881082107	120480.902264825	114377.62477175	125168.048825188	118308.15356273	125111.788799217	116162.098816884	120727.830716137	107769.030171985	122359.473612141	114484.71514157	119601.658284879
12391.3894685792	22880.442168888	22695.2013770927	26817.4509205917	31124.1184956904	8036.44518423875	36467.1121920352	27863.0352901737	31610.0851840396	30873.4191742514	44081.535837866	34214.1087800865	37310.6499578031	35855.2464681573	26836.7372617452	34979.328946664	32409.5609286361	35151.3919494096	25202.6432163185	41044.6339985464
40677.8058309913	48122.8772968199	47721.9817726772	57891.0871181719	47784.3161063849	46276.6201926178	57618.0217188881	64052.1717449398	52091.9802768905	75547.2296175011	68170.6295157689	80960.4237586634	79443.6202586945	99618.4026932993	127969.983195978	106409.09255912	154571.584180786	130621.40335931	148739.72617768	138914.696583356
208086.844909951	196594.691352299	179291.944485138	181681.994390744	209645.027569102	214321.088779513	246455.262200773	221188.601094658	238401.196565226	277180.730149921	267024.607574919	266911.658165107	283283.553055689	292086.503360431	301557.097520739	297264.08778416	267826.270231886	341633.210742763	313989.052075532	287778.162200766
51025.4699063211	49124.5000527143	50258.7757255844	53571.5664409104	57208.2181130784	36352.5979786567	53401.3366419861	52876.7961841387	50320.0940593634	45617.0184590178	56018.5203560806	53063.591758652	49722.5678480798	51060.1808858399	37197.1271712933	43434.3073486041	39438.6469234466	43637.287579285	34833.6680987082	44922.2316453475
12291.3886200977	26736.7139943927	20731.7365566135	28323.3460463864	30580.0197129789	7061.7998237282	37734.5793484859	30119.5639793941	31300.5367083981	30090.4680430453	42472.7983456883	34823.0785687514	36086.8218021984	36401.946817696	27780.8484691452	30051.2407933351	33621.2375775864	33794.3541507233	27208.3887060463	36729.629010233
7087.40203603666	15760.0134333368	16152.8004619921	24177.5947244088	24511.0955219091	2482.24982290823	30009.4568323179	24574.296344683	24672.6108177186	23558.3014492242	36762.3774243527	28561.2023837547	29953.1077188121	30556.5207382504	19597.5526410566	23701.6471403409	24972.7593474894	24582.5409611876	18125.8223437107	27527.0571055134
9244.01544910209	18083.0925731965	19116.9655603006	26624.7929505205	27692.4936530646	4976.64664194871	31525.962931725	27563.6285733796	26610.6282542643	27188.0121990074	39046.7319571355	32131.5784047681	34013.6166765471	34206.3102380103	24879.440864235	27572.7817495389	29384.7498797201	29164.5197801759	26103.516468725	32100.2782778075
59486.3942407914	64386.4751860854	52234.8030921157	61042.7273300111	57146.4506041478	43687.1267782076	62627.0171029542	59077.9244132888	61867.9790159997	58604.3336154336	71611.4485315763	63401.6938450128	62917.5046249573	65532.1448183049	62474.2816883088	62695.8249757266	58736.9936937994	63854.4113104964	65878.6287018289	65314.8353925
15555.5228486245	23924.6234004006	25033.2437773059	30508.619033799	33264.6121105194	11567.3205572408	38570.8024683454	31400.6694742965	33793.8797493144	31755.0113997171	45684.9923078404	38255.8390807011	38609.0768575372	40988.9558232619	28507.8090339283	33265.1027848605	34300.2205087781	37808.751688475	28068.0577991991	39434.7640308462
1018248.06970174	1095363.05042646	264340.156387575	363262.400855756	241411.473483213	324657.740791828	200930.008257773	200763.898215346	228140.699136418	165366.801210183	165828.515266957	180404.211762035	186906.128091106	190964.778137104	157377.830510918	190044.424812901	131173.216709526	164334.665564175	131908.947688799	152269.500188014
314827.861988612	273443.527657401	47142.5650884557	74677.1613413192	63579.8734330479	62734.2423777916	53711.8142512295	61788.4627221749	51809.4494429102	57551.7530090174	60397.704761053	64849.0333260786	60678.0501396344	68681.781004827	54985.0512281763	64644.0699341487	49787.7823028578	64317.4799227697	44088.9309073614	69077.0821375363
73424.8627516777	76336.137770705	68560.9001138483	67446.2309770922	72299.5809640144	57816.9935415651	83349.7319528266	74465.3696473953	82235.8711720469	82458.2484076603	86030.121606803	83332.6636199555	82494.3860333127	86866.895944302	80135.9613075152	92314.7760379217	87262.6918706425	93497.7366568241	79614.1214285179	84594.1497289212
10029.6051618876	17476.5439799501	20152.2843403788	26708.4837419608	27243.2880339202	5850.97898471793	33735.228849642	27081.5112409754	28781.6560327317	27834.9146751723	41228.2341392852	32909.371018763	34225.579698438	35681.5262501076	24998.7287015243	29421.7957809488	29802.9246705867	31037.6245982133	22599.2067501359	33781.7837217498
15297.8476343353	50577.0340678019	24781.9917356399	35567.6529317183	33526.3702025049	13087.9620084887	39278.7098723919	30127.0847214247	33695.3461556893	29616.9795681308	46343.5589821845	34459.4637405147	39219.7579005801	35118.5084957211	28385.8626880728	30931.4831095656	34009.3590401081	29429.2926750443	26846.1507457581	31357.6482182316
701247.777639327	709540.576328636	917564.392845047	751339.766728956	853851.750279619	1095200.15608772	968113.18931104	970210.937549749	830611.013614345	1031992.02843884	844903.038803235	909066.519166668	793744.73651976	740477.274018755	519988.773941331	586359.825427263	470704.743176086	467508.852245149	359635.604586173	337357.385512573
5853.14491034714	15728.872936495	15615.0639133204	23937.2214985682	23983.8135807178	1947.71054500817	30271.6647199585	24700.1450613354	24894.9064820809	24626.0782631232	36536.9100574855	29511.530462533	30537.7533193329	31615.4179853227	21490.805197104	24987.7448676621	28743.4968755443	26327.3139302844	21916.4629499647	29107.0522362303
7760.15629600521	18154.8937887113	17770.6346222377	24986.1146299423	26228.9708413794	3393.19460804958	31768.1840675542	25921.3753685871	27139.7796478203	27699.8725024488	40137.9409294558	32296.0342634874	34054.9186782257	35031.6263083181	26015.6076458383	29410.4022476893	31621.1840761524	31236.343448095	25096.7725109782	34681.9644286091
57863.2862967587	73361.1035609375	59513.891907784	68018.337141505	64665.1916251772	52666.5650138607	75484.4975207236	63114.7603505526	69065.6003270792	68846.1064366933	80950.2565065613	77751.1503287344	78408.6564752866	80566.9594889179	80944.4960995015	76607.1050319982	83362.838623045	91083.1734397344	83764.5986115397	88420.3278671373
22392.5772529569	34209.5651713822	31931.565424319	41019.9687904606	38773.8253763176	21255.5991110563	42840.0308145027	36965.1562863043	38314.2629359696	37127.9903956236	46727.9118583671	39026.5078669037	42737.0820748266	41564.4826120186	33586.3631292872	34816.5694190162	36744.0837055798	34655.423936204	28951.1845685129	35636.3506070258
5214.00677399054	16153.6090424837	13855.1641788011	24239.4680418899	22346.858771899	2205.243559672	27548.9273942623	25003.9429354102	24023.234672583	24929.7255295782	35796.3910922517	30005.0882630743	30653.9867145251	31933.2773933132	23761.3279043378	25548.4677260076	33538.0715156137	26773.2911102521	27300.6696426745	29918.712084951
90055.8804395298	164077.470487056	213926.346655193	219427.629584023	218001.106353057	217374.395704862	229810.828072987	220642.900401033	170569.744970827	155647.379958257	144598.098725198	151498.368705709	121321.913212167	115684.882992083	92945.4987128989	100746.1735708	103576.097646273	92549.3788403056	76986.1251348048	83173.8446891816
9545.2607658538	17180.6161185178	18150.2687297936	25030.5561705749	27257.2174340703	4116.88041542044	31226.6898437331	26566.1155720076	26325.8030771024	26146.971056457	39064.4575176151	30887.167625851	32562.1440310423	32756.2719241418	21645.4189309222	26662.6251147228	27913.7870936641	28279.5055454091	21348.9503521085	31065.3641279104
215510.579468428	184001.561457074	163212.397609289	156811.244420362	177821.609038087	183368.634167103	144946.280425274	217865.946392985	197313.495489484	235977.309401021	167556.167906055	202016.011339561	197085.949335789	192333.126230688	247336.23480895	274869.291463701	247275.290780498	203433.52552701	343713.274243599	302332.114552555
23364.1241764301	28305.995665147	26832.1163304787	35916.8591088	38892.2691486684	17352.1679606209	43132.0515757611	41027.4904287425	43859.3942486925	40534.3690211349	50981.1717240155	44502.2115567154	46924.6917399822	47840.7894054613	38281.4052374067	42424.8547326792	43716.7909745688	44298.4584940788	36936.2154043486	45590.262987811
9999.57052750234	23157.8669505904	17408.7026884496	24777.764702357	26059.268073878	3762.75099471123	30887.5304104264	24915.4654338003	26621.9796769165	24493.320338623	37988.9067254766	29282.5461891785	30831.6929296108	31057.8669020429	21099.8199125927	24577.0353600018	25896.5645959534	25904.4440560643	19724.7258564737	28241.4202976153
38162.2954722514	49985.8177742501	39481.4046570271	47368.1107111023	50197.7582299727	34641.0495570889	55549.648954497	49890.1383912582	53858.8176962393	51599.1563848239	64294.7503038751	55373.5223137559	60527.4823551723	63626.1036500089	58784.3896444338	60266.1258654166	64728.1911504101	63760.2441848219	59081.7843727212	68099.2524712854
68520.7467336347	56457.074880332	59203.0088608187	56877.2784361589	53131.2130252148	29882.0438047212	52691.6776158525	48527.6908416111	44752.9142984375	47147.3897203581	48849.9129711051	51814.9231616319	46309.7997113547	52104.2119157227	40072.6117299347	47624.3051721308	43914.7175170344	47731.6729382372	41577.4740679498	50385.2500901101
22079.7061139342	26329.8564531082	19709.3047239166	31110.1655393253	28527.4743081721	6745.47749579031	33484.9958865314	27791.095716111	27778.128627836	27226.2615679832	40981.4629202071	32086.6080350423	33975.3869029382	33823.8176587772	23369.1455823945	27091.1403354236	27780.6037332982	29326.47305118	22057.6599791996	31051.2465900677
75380.5390952924	66727.7801598364	48382.2570120178	51293.1455308724	56505.8354914081	43183.6699252835	50111.4500531803	64154.1674119172	53305.1163544041	53856.0410781859	53074.8932106287	53203.3407109777	50797.4670849091	46758.7158749376	43034.7377924586	60661.6395209788	44472.2479507112	39806.724058797	55249.8615160522	48803.9576396865
506436.724901537	376500.458157945	666154.056767448	482182.200978931	751884.411695508	1217341.15782536	1101680.807401	874083.299853679	980376.161225616	1170322.41927876	926195.285031918	1169035.27722505	944805.233964862	1154569.64967497	1230336.9344146	1190910.18859576	1125243.32884274	1182200.10009265	1107627.16900378	1014692.78930298
959632.242483209	874705.216656393	1291233.46190156	1029179.8466144	1513198.36264607	2429907.97300113	1923910.53852046	1645481.7749645	1816077.89026333	1984059.08011155	1546331.97306413	1934090.9120222	1602355.08839969	1771163.97849459	1842627.6917863	1743364.13322182	1511703.32046695	1550562.59275389	1533617.00882708	1283445.27532561
28752.6475587082	38558.407096127	21355.8102174365	30661.9393876112	31436.1321497558	9712.30413176901	35925.2033496382	28527.314810427	30770.0008034327	28486.6205439109	43061.7255801078	35830.0964641046	36819.6566837041	35786.3954939627	26224.2013505394	30873.968425514	31686.131202937	32031.8648397591	25342.9493011353	34953.7429482393
27930.4464162055	41238.5438458631	35355.0651257562	42904.1242277778	42448.7684098975	19857.055658605	44554.6291058624	38751.0179274665	39646.2474184976	34843.8712167487	47722.4206276038	40860.4473492114	39756.7902649125	39641.320832336	29860.5001731199	33486.0381427832	33307.4142222465	33719.4191435794	27369.7193672408	36344.2572624887
19368.8163995655	23097.1476186025	21661.2247474588	30941.9666943599	31609.6556577046	11998.1823327023	35216.23062311	33987.3070305881	33565.8821086414	35137.1429738016	42504.4220095681	37618.9339945775	38824.3527651373	40602.7509108758	33833.3467037869	37040.0144774326	37157.3233905105	34639.4201756538	39568.8354124549	40834.4660805033
16126.8654164555	19600.0408665158	21351.8916784013	28088.8228546903	24787.4701163235	6182.26554583957	30820.1890361323	28826.9002419435	24587.5231692923	29055.8225881811	39150.3500992957	33859.241096376	31267.8864721535	36092.8858413728	28380.8827538079	30172.502983611	37426.5441913412	31148.3455799683	32519.1748764209	34291.4769890971
11854.8925653069	20429.7568262816	21399.9532118586	27933.7475919636	29165.8894830432	7946.94301565345	33950.6626979223	28875.0512366029	30177.5110550935	28931.234690463	42060.4706757603	33665.250101026	35859.4257024319	36328.9962939506	27023.9676384522	31328.9803709861	31924.4853743142	32885.2181726245	25942.8702326717	36357.5350737532
6712.42522143605	16410.0975173922	16578.9729137106	24071.4874884936	25491.5648388589	1890.76769496883	30706.8722780367	24672.6224772124	25124.54533731	24258.104646875	37386.5547286813	29426.9281488696	30590.5560189584	31170.0401651011	20512.1398009237	24901.1466379649	25830.31518815	26385.1761053834	19407.8925676185	28926.0089631018
15890.0731836109	15584.8287946633	28169.8675563188	23737.771183689	23674.8882156257	1896.68894753903	30062.8152031443	24495.5450291141	22096.4094088064	24421.9781801679	35768.9556852197	29274.4536842133	28362.081740104	31364.1400122951	16431.0713959946	24781.203543046	22458.5709543024	26111.7305438294	15135.6490989477	28872.7056770809
37350.2830884868	37967.713975258	23891.339622599	34442.6309200248	32203.2055107625	11681.9753549695	36142.3573537845	29803.2945792587	31216.8962118486	28058.205455073	42315.0227596684	35759.5467940237	36525.1487932746	37603.859044952	24280.2158652578	31794.0423363656	29950.6569437046	30507.3425488267	22521.8431610678	33165.0456980467
239698.16987997	282005.533324667	95451.1795858186	134177.410755665	74250.8930355449	62777.5975736408	62005.6955047214	56495.4647205368	50755.1943566977	40954.9169743917	59005.6777070527	48317.2775254883	52399.8323178592	47866.3186332778	37233.8489895799	43915.9810621377	41063.9944492214	46417.8940558273	33860.6991435943	46671.3895201676
448005.668676819	392038.937754751	446096.825545966	409995.071752983	482255.406998523	515918.861379983	429147.580742659	487132.641711359	499696.751935161	535324.207053368	462499.495289795	504915.61085679	532260.336918609	572696.76461996	633575.456475329	668052.542424089	588907.424589871	642403.220328082	743942.580717082	716062.840390972
1100916.87699495	1107223.10325866	1172173.75219763	1164974.61628298	966451.463733919	1197227.74381054	872619.077290259	915412.021773553	815414.419303743	807844.694575265	748491.981060169	792161.342382155	730597.390189108	733918.385650752	715278.324443148	689547.760110591	662286.755730826	715758.452586874	700081.221013998	644141.704268281
26888.1907907184	31156.6887066323	34430.8975325798	43238.432608343	47843.9516084673	27951.4169249305	50499.8380956175	46032.687799636	45560.9154800674	47047.1010965414	55901.7306180651	49344.4437577982	48258.4240496084	52455.7809353237	48224.160437077	48546.8071899176	48708.6119522252	50618.5634741715	47991.439302101	54139.2663465807
11706.7063985264	21497.6932156441	20239.4423118391	27313.8149667708	27499.6521447171	6247.66136659344	34148.0738557731	28639.2652664803	28780.1945848316	28512.4421903208	41128.0784416889	33229.7829141608	34030.3901659543	35038.5126553142	25663.2123535135	29425.0319331198	32842.008118695	30417.3178219948	25192.7729656263	34376.2588244918
230959.17254228	167066.461583529	152425.144963657	149813.727971845	202911.05382696	210537.044863635	193354.188297694	269132.335485345	252614.465346988	320621.407480102	218323.692121399	260640.91905377	260113.907304151	260356.804615171	339599.877886637	388655.468028268	306722.198106225	267492.81323986	387301.051676137	344082.041030845
7934.00669809485	15239.1793386643	17690.0574095128	23036.0095584256	26685.1337022517	2133.7897742138	32602.3906449207	23905.4517723911	26858.9541282878	25423.8846059358	39869.7861470801	29832.7585440825	32541.7485437052	33573.6364369921	21397.2498977104	28885.1294803916	27181.9696362458	31989.6651015148	19813.3950311303	34745.3720804011
21163.776365541	27043.1139220093	32332.179991898	32176.4692062	36287.2233679842	11460.2437841721	38364.8489553532	34660.3704312387	35203.4390421216	34705.5681576843	46563.9289386381	38315.6727361254	38056.5824258941	40952.1326945104	29851.2338427517	37695.6172967066	34183.7177567939	36898.6384645516	32954.9521413385	43954.126809759
583961.796806328	540833.341534646	574677.293572742	575734.710261815	580116.144908747	662337.977475844	580718.79009256	570515.533758324	623012.784971164	643446.981175101	608339.411764663	648186.952132447	689269.750989996	740214.225527117	824829.815155487	798250.486091671	785454.878270757	915924.3775623	903189.42984252	902840.770231521
5525.78319497338	13866.0170902505	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	29025.7407736379	22835.235280871	23554.3440746258	22761.1854399341	35948.9136242087	27645.5191360466	28967.9710061039	29748.9249828245	18351.3353164336	23122.7692424573	23862.0598435478	24462.0316164964	16842.5002725319	27241.1335132965
6502.93982636997	15443.9745000479	15276.9237426399	23651.5016097734	23283.8129856762	1664.19126151924	29671.3972089911	24414.3488227917	22939.5442606939	24340.2894368311	36649.0278239012	29225.2527235018	30584.7913190529	31328.9296992696	21396.8490552538	24701.9198475024	29775.5624731951	26041.3548524463	20770.1529718898	28820.8149754496
480063.669343591	420896.471920159	557650.558232973	431509.225281979	552376.185280995	629233.150322822	637360.943082048	604358.962238965	631612.900353553	793030.760545782	796266.499542947	860062.887300766	890872.270393508	1065125.75997644	1300082.89664076	1183270.0689075	1450887.38729676	1722655.92922951	1623023.52981711	1809882.08376644
46785.0236144516	51878.5005066825	54503.5706054312	61617.9373231771	59762.7457816707	41509.8197446171	62844.4076854143	56078.278739639	58103.1686032708	57496.4990214304	67069.7404285048	62443.4687653554	65437.6944830985	66873.9292302043	57311.0387282598	61737.6147469253	65801.0230175714	69429.2898826592	62044.5717262293	65892.2162522891
179054.146566967	156565.786884548	197548.662088596	194337.662295615	227931.292439738	233691.220796458	205399.843522668	231709.414113405	223680.292534863	241255.422709415	207944.45138058	218138.25006625	217936.467035433	226088.106049304	234562.334881865	240985.527666589	216588.045654317	223979.391046939	248574.262852914	234998.532176574
418467.076455226	375600.3867836	402334.13988585	397043.158578485	454532.516024978	515026.76208543	445984.283028594	436628.912126899	484617.086986893	481498.598646325	458536.171636801	487835.932703021	511739.741748862	550587.444872213	592500.680852629	606544.637439607	564469.276329886	640488.321212341	627532.209069485	640730.836844691
11155.5118339039	18682.8642168269	20073.0159322066	26364.4852192762	28204.6979974296	6069.95821158538	33933.4091344091	27288.3075090882	28652.7987502957	29189.8014838958	40363.9863065934	32732.2246348294	33985.3926394783	34947.2297313862	25374.7718265986	29112.2741474637	30136.7932191411	31149.5877077082	23134.7443109884	34355.404760151
186261.007971358	172884.916549359	168206.2445488	187681.509331211	153044.400132248	159636.230130609	148137.820557203	143918.414326075	149976.473702007	139155.989857842	145464.190395557	150650.680921781	147757.608781093	157573.385222213	164718.637678954	159094.611968009	158102.831635245	172916.500625678	170877.485569706	167293.272703174
27331.9098781861	26935.2770715055	25636.3183004976	33487.2613848255	30281.4754338819	12156.0299579132	33559.587915819	31972.0005475785	29934.6088499516	33686.4177450065	44115.4484027228	37965.0156577642	38437.5417871208	41596.4047310357	33460.3891590623	35036.6835040774	35432.4059595544	37109.6622091668	37036.0752712947	38336.8484279539
5525.78319497338	13866.0170902505	14819.7352571684	22072.4863861765	23388.7567119935	88.0098367010214	29025.7407736379	22835.235280871	23554.3440746258	22761.1854399341	35948.9136242087	27645.5191360466	28967.9710061039	29748.9249828245	18351.3353164336	23122.7692424573	23862.0598435478	24462.0316164964	16842.5002725319	27241.1335132965
8348.47033131708	16244.8294424558	16500.8244813943	24158.9761691379	24952.5683812788	2331.28342621807	30789.2378232568	24353.7776473235	25881.9569998193	24441.2833895712	37139.3521531911	29228.6618866791	30631.7552784223	31513.3563921849	20246.8714481372	25237.2183751462	25962.0398567866	26096.1061506824	18552.9769273381	28816.9633040272
